transfer_created_by_customer_time,transfer_received_by_tw_time,transfer_converted_time,transfer_sent_out_by_tw_time,transfer_delivered_to_customer_time,payment_method
1/15/2015 0:23:09,1/16/2015 9:19:31,1/16/2015 9:48:18,1/16/2015 9:57:25,1/16/2015 10:12:25,A
8/25/2015 11:15:48,8/27/2015 11:24:09,8/27/2015 11:44:38,8/27/2015 11:51:09,8/27/2015 12:06:09,A
3/30/2015 8:29:16,4/1/2015 11:59:41,4/1/2015 12:48:43,4/1/2015 13:00:46,4/1/2015 13:15:46,A
1/7/2015 14:18:04,1/9/2015 10:33:28,1/9/2015 10:51:13,1/9/2015 11:05:30,1/9/2015 11:20:30,A
8/19/2015 10:58:31,8/21/2015 13:07:32,8/21/2015 13:21:26,8/21/2015 13:39:01,8/21/2015 13:54:01,A
9/6/2015 13:36:35,9/7/2015 6:30:31,9/7/2015 7:16:14,9/7/2015 7:22:06,9/7/2015 7:37:06,A
1/20/2015 0:06:46,1/22/2015 12:53:55,1/22/2015 13:37:50,1/22/2015 13:58:11,1/22/2015 14:13:11,A
9/3/2015 21:58:58,9/7/2015 11:00:12,9/7/2015 11:03:51,9/7/2015 12:13:19,9/7/2015 12:28:19,A
7/27/2015 8:00:01,7/29/2015 12:08:39,7/31/2015 15:35:59,7/31/2015 15:54:02,7/31/2015 16:09:02,A
5/27/2015 8:33:54,5/28/2015 12:35:06,5/28/2015 12:39:22,5/28/2015 12:48:02,5/28/2015 13:03:02,A
9/9/2015 16:48:59,9/14/2015 15:45:00,9/14/2015 15:52:46,9/14/2015 15:57:05,9/14/2015 16:12:05,A
6/26/2015 9:23:17,6/29/2015 11:55:08,7/4/2015 20:50:34,7/4/2015 21:17:46,7/4/2015 21:32:46,A
8/19/2015 22:04:41,8/21/2015 12:45:02,8/21/2015 12:57:14,8/21/2015 13:07:06,8/21/2015 13:22:06,A
12/23/2015 9:56:26,12/24/2015 10:38:24,12/24/2015 10:47:45,12/24/2015 10:56:01,12/24/2015 11:11:01,A
11/8/2015 18:23:15,11/10/2015 11:45:04,11/10/2015 11:51:35,11/10/2015 12:18:00,11/10/2015 12:33:00,A
8/31/2015 21:15:18,9/4/2015 11:47:22,9/4/2015 12:34:32,9/4/2015 13:03:01,9/4/2015 13:18:01,A
2/25/2015 22:22:51,2/27/2015 12:16:45,2/27/2015 12:36:10,2/27/2015 12:48:31,2/27/2015 13:03:31,A
1/19/2015 19:30:09,1/21/2015 10:16:13,1/21/2015 10:46:28,1/22/2015 7:47:41,1/22/2015 8:02:41,A
8/1/2015 12:56:44,8/4/2015 12:55:00,8/4/2015 13:02:17,8/4/2015 13:12:02,8/4/2015 13:27:02,A
6/18/2015 10:24:42,6/19/2015 12:45:03,6/19/2015 12:46:25,6/19/2015 12:59:02,6/19/2015 13:14:02,A
12/7/2015 9:20:49,12/9/2015 11:37:03,12/9/2015 11:51:11,12/9/2015 12:03:03,12/9/2015 12:18:03,A
8/7/2015 14:41:46,8/11/2015 12:19:58,8/11/2015 12:27:51,8/11/2015 12:36:02,8/11/2015 12:51:02,A
10/13/2015 20:09:23,10/15/2015 11:40:00,10/27/2015 18:05:06,10/27/2015 18:16:00,10/27/2015 18:31:00,A
11/25/2015 13:15:46,11/25/2015 13:16:24,11/25/2015 13:28:04,11/25/2015 13:34:00,11/25/2015 13:49:00,B
9/27/2015 16:37:56,9/29/2015 13:02:28,9/29/2015 13:07:10,9/29/2015 13:20:17,9/29/2015 13:35:17,A
12/18/2015 11:20:07,12/18/2015 11:20:51,12/18/2015 11:21:43,12/18/2015 11:33:04,12/18/2015 11:48:04,B
2/15/2015 19:42:12,2/17/2015 11:23:01,2/17/2015 11:34:28,2/17/2015 11:44:09,2/17/2015 11:59:09,A
4/19/2015 14:10:00,4/21/2015 11:41:14,4/21/2015 12:26:36,4/21/2015 13:06:35,4/21/2015 13:21:35,A
6/26/2015 8:42:36,7/2/2015 13:05:00,7/2/2015 13:34:37,7/2/2015 13:43:05,7/2/2015 13:58:05,A
2/20/2015 19:51:07,2/24/2015 10:56:00,2/26/2015 7:13:17,2/26/2015 7:42:59,2/26/2015 7:57:59,A
3/1/2015 13:25:35,3/3/2015 12:31:56,3/3/2015 12:49:57,3/3/2015 12:59:14,3/3/2015 13:14:14,A
10/20/2015 20:22:21,10/22/2015 12:55:03,10/22/2015 13:09:51,10/22/2015 13:20:02,10/22/2015 13:35:02,A
7/26/2015 18:22:50,7/28/2015 13:10:12,7/28/2015 13:17:53,7/28/2015 13:25:02,7/28/2015 13:40:02,A
8/9/2015 19:24:56,8/11/2015 12:19:59,8/13/2015 13:27:08,8/13/2015 13:33:00,8/13/2015 13:48:00,A
10/19/2015 15:55:03,10/21/2015 12:50:00,10/21/2015 13:02:17,10/21/2015 13:17:10,10/21/2015 13:32:10,A
3/8/2015 12:22:57,3/10/2015 10:54:52,3/10/2015 11:17:05,3/10/2015 11:23:48,3/10/2015 11:38:48,A
8/20/2015 6:37:08,8/24/2015 13:11:12,8/24/2015 13:29:22,8/24/2015 13:40:07,8/24/2015 13:55:07,A
1/19/2015 14:22:26,1/21/2015 10:17:31,1/21/2015 10:46:30,1/22/2015 7:31:12,1/22/2015 7:46:12,A
3/22/2015 12:40:20,3/24/2015 9:50:04,3/24/2015 9:57:29,3/24/2015 10:13:19,3/24/2015 10:28:19,A
4/7/2015 10:05:47,4/10/2015 14:52:07,4/10/2015 15:36:02,4/10/2015 15:45:04,4/10/2015 16:00:04,A
4/29/2015 12:00:37,5/1/2015 10:57:20,5/1/2015 11:55:04,5/1/2015 12:08:29,5/1/2015 12:23:29,A
4/23/2015 9:40:21,4/24/2015 12:19:57,4/24/2015 12:19:56,4/24/2015 12:33:30,4/24/2015 12:48:30,A
2/11/2015 12:30:14,2/11/2015 12:30:15,2/11/2015 12:30:16,2/11/2015 12:30:16,2/11/2015 12:45:16,C
6/26/2015 1:24:32,6/29/2015 11:55:04,6/29/2015 12:09:02,6/29/2015 12:22:03,6/29/2015 12:37:03,A
10/1/2015 9:08:34,10/2/2015 11:55:17,10/2/2015 12:05:40,10/2/2015 12:12:03,10/2/2015 12:27:03,A
9/10/2015 20:37:19,9/16/2015 14:03:59,9/16/2015 14:21:56,9/16/2015 14:41:26,9/16/2015 14:56:26,A
4/8/2015 14:11:12,4/10/2015 13:01:29,4/13/2015 17:41:55,4/13/2015 17:46:39,4/13/2015 18:01:39,A
7/8/2015 21:12:41,7/10/2015 12:50:01,7/10/2015 13:06:41,7/10/2015 13:19:06,7/10/2015 13:34:06,A
8/12/2015 9:44:16,8/13/2015 12:45:03,8/17/2015 11:02:56,8/17/2015 11:11:01,8/17/2015 11:26:01,A
11/5/2015 12:16:40,11/6/2015 10:50:01,11/6/2015 10:57:30,11/6/2015 11:04:03,11/6/2015 11:19:03,A
6/3/2015 9:40:45,6/4/2015 11:55:04,6/4/2015 12:36:50,6/4/2015 14:50:38,6/4/2015 15:05:38,A
1/25/2015 20:10:51,2/4/2015 16:11:19,2/9/2015 20:53:53,2/9/2015 21:16:12,2/9/2015 21:31:12,A
8/2/2015 11:09:15,8/4/2015 12:55:02,8/4/2015 13:02:17,8/4/2015 13:12:00,8/4/2015 13:27:00,A
6/29/2015 12:05:37,7/1/2015 12:55:09,7/1/2015 13:16:11,7/1/2015 13:23:03,7/1/2015 13:38:03,A
9/24/2015 16:48:30,9/28/2015 12:45:05,9/28/2015 12:48:29,9/28/2015 13:00:30,9/28/2015 13:15:30,A
12/1/2015 10:27:31,12/1/2015 10:27:53,12/1/2015 10:28:12,12/1/2015 10:41:02,12/1/2015 10:56:02,B
3/2/2015 12:02:26,3/4/2015 11:54:32,3/4/2015 12:00:01,3/4/2015 12:14:48,3/4/2015 12:29:48,A
7/1/2015 12:06:37,7/3/2015 12:23:44,7/3/2015 12:55:07,7/3/2015 13:04:10,7/3/2015 13:19:10,A
3/31/2015 17:28:04,4/2/2015 10:22:46,4/2/2015 14:56:10,4/2/2015 16:33:57,4/2/2015 16:48:57,A
9/14/2015 10:04:59,9/18/2015 10:33:55,9/18/2015 10:44:56,9/18/2015 10:50:11,9/18/2015 11:05:11,A
8/19/2015 14:18:56,8/21/2015 16:50:00,8/23/2015 16:33:38,8/23/2015 16:48:01,8/23/2015 17:03:01,A
8/22/2015 21:33:27,8/25/2015 13:16:03,8/25/2015 13:23:42,8/25/2015 13:35:04,8/25/2015 13:50:04,A
5/4/2015 22:19:01,5/6/2015 11:23:59,5/6/2015 12:08:42,5/6/2015 12:15:46,5/6/2015 12:30:46,A
9/27/2015 21:05:10,9/29/2015 13:02:20,9/29/2015 13:07:10,9/29/2015 13:20:23,9/29/2015 13:35:23,A
6/16/2015 20:56:39,6/18/2015 12:50:01,6/18/2015 12:57:33,6/18/2015 13:40:01,6/18/2015 13:55:01,A
7/25/2015 0:34:27,7/28/2015 13:10:04,7/28/2015 13:17:53,7/28/2015 13:25:02,7/28/2015 13:40:02,A
11/25/2015 9:10:27,11/26/2015 12:50:08,11/26/2015 12:59:29,11/26/2015 13:27:01,11/26/2015 13:42:01,A
9/4/2015 4:31:42,9/7/2015 11:00:12,9/7/2015 11:03:51,9/7/2015 12:13:23,9/7/2015 12:28:23,A
12/7/2015 11:44:56,12/9/2015 11:43:51,12/9/2015 11:51:11,12/9/2015 12:03:03,12/9/2015 12:18:03,A
1/15/2015 19:57:48,1/19/2015 11:58:59,1/19/2015 12:54:01,1/19/2015 13:08:11,1/19/2015 13:23:11,A
9/29/2015 12:02:00,10/1/2015 14:00:00,10/1/2015 14:16:47,10/1/2015 14:35:05,10/1/2015 14:50:05,A
7/21/2015 14:06:39,7/23/2015 13:30:03,7/23/2015 13:35:42,7/23/2015 13:55:02,7/23/2015 14:10:02,A
1/16/2015 17:03:22,1/20/2015 12:42:29,1/20/2015 13:07:53,1/20/2015 17:24:34,1/20/2015 17:39:34,A
10/24/2015 12:09:00,10/24/2015 12:09:43,10/24/2015 13:42:21,10/24/2015 15:05:00,10/24/2015 15:20:00,B
12/19/2015 18:13:14,12/19/2015 18:15:40,12/20/2015 7:42:11,12/20/2015 7:55:09,12/20/2015 8:10:09,B
5/18/2015 23:19:21,5/20/2015 11:13:24,5/20/2015 11:48:30,5/20/2015 11:59:07,5/20/2015 12:14:07,A
7/6/2015 11:53:47,7/8/2015 12:59:56,7/8/2015 13:08:11,7/8/2015 13:14:06,7/8/2015 13:29:06,A
7/29/2015 14:55:52,7/31/2015 15:15:03,7/31/2015 15:18:07,7/31/2015 15:24:01,7/31/2015 15:39:01,A
3/9/2015 12:02:29,3/11/2015 12:43:42,3/11/2015 13:06:15,3/11/2015 13:19:16,3/11/2015 13:34:16,A
9/30/2015 18:07:52,10/2/2015 11:55:17,10/2/2015 12:05:40,10/2/2015 12:12:05,10/2/2015 12:27:05,A
5/7/2015 20:06:13,5/11/2015 11:56:51,5/11/2015 11:58:32,5/11/2015 12:24:26,5/11/2015 12:39:26,A
5/4/2015 23:05:29,5/6/2015 11:23:58,5/6/2015 12:08:42,5/6/2015 12:15:45,5/6/2015 12:30:45,A
10/1/2015 21:29:10,10/5/2015 12:50:04,10/8/2015 14:43:38,10/8/2015 14:55:00,10/8/2015 15:10:00,A
12/14/2015 16:51:19,12/16/2015 12:20:11,12/16/2015 12:45:08,12/16/2015 13:02:00,12/16/2015 13:17:00,A
8/14/2015 8:46:29,8/18/2015 12:59:49,8/18/2015 13:08:25,8/18/2015 13:31:03,8/18/2015 13:46:03,A
9/24/2015 20:15:10,9/28/2015 12:45:07,9/28/2015 12:48:29,9/28/2015 13:00:05,9/28/2015 13:15:05,A
5/4/2015 19:38:33,5/7/2015 14:35:49,5/7/2015 15:07:29,5/7/2015 15:13:30,5/7/2015 15:28:30,C
12/9/2015 7:20:06,12/10/2015 12:38:08,12/10/2015 12:54:01,12/10/2015 13:01:00,12/10/2015 13:16:00,A
1/15/2015 20:11:44,1/20/2015 10:15:53,1/20/2015 10:29:23,1/20/2015 13:32:59,1/20/2015 13:47:59,A
1/18/2015 20:58:21,1/20/2015 13:44:23,1/20/2015 15:09:20,1/20/2015 21:16:07,1/20/2015 21:31:07,C
2/4/2015 12:38:55,2/11/2015 10:38:41,2/11/2015 11:11:27,2/11/2015 11:18:41,2/11/2015 11:33:41,A
10/20/2015 23:48:32,10/22/2015 12:55:02,10/22/2015 18:59:21,10/22/2015 19:06:00,10/22/2015 19:21:00,A
9/7/2015 18:22:49,9/9/2015 14:05:01,9/9/2015 14:29:25,9/9/2015 14:43:16,9/9/2015 14:58:16,A
4/29/2015 9:47:25,4/30/2015 12:03:08,4/30/2015 12:12:22,4/30/2015 13:13:06,4/30/2015 13:28:06,A
9/7/2015 20:32:51,9/9/2015 14:35:10,9/10/2015 11:06:13,9/10/2015 11:16:16,9/10/2015 11:31:16,A
12/25/2015 9:36:24,12/29/2015 13:38:06,12/29/2015 13:53:16,12/29/2015 14:17:02,12/29/2015 14:32:02,A
12/13/2015 17:12:31,12/15/2015 11:44:06,12/15/2015 11:48:00,12/15/2015 12:05:02,12/15/2015 12:20:02,A
9/12/2015 19:02:21,9/15/2015 12:10:01,9/15/2015 12:17:38,9/15/2015 12:32:02,9/15/2015 12:47:02,A
2/12/2015 13:54:40,2/16/2015 11:12:59,2/16/2015 12:05:11,2/16/2015 12:20:29,2/16/2015 12:35:29,A
8/25/2015 18:28:26,8/27/2015 11:05:03,8/27/2015 11:44:34,8/27/2015 11:51:05,8/27/2015 12:06:05,A
5/20/2015 19:36:31,5/22/2015 11:50:04,5/22/2015 12:07:29,5/22/2015 12:13:03,5/22/2015 12:28:03,A
2/3/2015 6:38:00,2/5/2015 12:08:33,2/5/2015 12:43:06,2/5/2015 13:06:33,2/5/2015 13:21:33,A
2/16/2015 13:22:35,3/6/2015 15:10:47,3/6/2015 15:50:01,3/6/2015 16:22:50,3/6/2015 16:37:50,C
9/13/2015 13:38:41,9/15/2015 12:10:01,9/15/2015 12:17:38,9/15/2015 12:32:01,9/15/2015 12:47:01,A
9/26/2015 9:38:38,9/29/2015 13:02:24,9/29/2015 13:07:10,9/29/2015 13:20:12,9/29/2015 13:35:12,A
3/2/2015 16:53:31,3/4/2015 11:53:18,3/4/2015 11:59:38,3/4/2015 12:16:48,3/4/2015 12:31:48,A
1/16/2015 0:02:44,1/19/2015 11:51:26,1/20/2015 17:36:04,1/20/2015 23:09:37,1/20/2015 23:24:37,A
10/23/2015 10:54:59,10/26/2015 12:01:01,10/26/2015 12:29:24,10/26/2015 12:38:10,10/26/2015 12:53:10,A
8/19/2015 8:02:18,8/21/2015 12:45:04,8/21/2015 12:57:14,8/21/2015 13:07:05,8/21/2015 13:22:05,A
2/10/2015 7:56:54,2/12/2015 10:45:26,2/12/2015 12:13:04,2/12/2015 12:24:07,2/12/2015 12:39:07,A
4/1/2015 11:26:08,4/2/2015 10:22:32,4/2/2015 14:56:10,4/2/2015 16:34:16,4/2/2015 16:49:16,A
2/1/2015 19:52:21,2/3/2015 11:48:28,2/3/2015 12:53:16,2/3/2015 13:05:13,2/3/2015 13:20:13,A
1/14/2015 13:18:03,1/16/2015 9:19:11,1/16/2015 9:48:02,1/16/2015 9:57:19,1/16/2015 10:12:19,A
5/5/2015 19:38:22,5/8/2015 15:29:45,5/8/2015 16:08:07,5/8/2015 16:18:14,5/8/2015 16:33:14,A
4/11/2015 12:05:03,4/14/2015 11:36:32,4/14/2015 12:07:12,4/14/2015 12:21:35,4/14/2015 12:36:35,A
11/15/2015 9:49:20,11/17/2015 13:53:43,11/17/2015 15:35:27,11/17/2015 15:47:08,11/17/2015 16:02:08,A
6/29/2015 22:21:25,7/1/2015 12:55:01,7/7/2015 0:25:02,7/7/2015 7:31:02,7/7/2015 7:46:02,A
12/19/2015 14:18:05,12/19/2015 14:21:06,12/19/2015 15:05:14,12/19/2015 15:14:08,12/19/2015 15:29:08,B
1/26/2015 9:17:53,1/28/2015 12:19:48,1/30/2015 11:29:18,1/30/2015 11:48:44,1/30/2015 12:03:44,A
11/24/2015 14:06:30,11/24/2015 14:10:49,11/24/2015 14:21:23,11/24/2015 14:45:11,11/24/2015 15:00:11,B
7/8/2015 22:35:53,7/10/2015 12:54:44,7/10/2015 13:06:41,7/10/2015 13:19:03,7/10/2015 13:34:03,A
12/23/2015 12:01:11,12/24/2015 10:48:36,12/24/2015 11:17:16,12/24/2015 11:24:01,12/24/2015 11:39:01,A
10/2/2015 20:19:19,10/6/2015 12:05:09,10/6/2015 12:25:09,10/6/2015 12:33:03,10/6/2015 12:48:03,A
7/19/2015 18:07:54,7/21/2015 12:50:06,7/21/2015 12:56:08,7/21/2015 13:16:00,7/21/2015 13:31:00,A
10/26/2015 12:52:46,10/28/2015 11:45:10,10/28/2015 12:04:49,10/28/2015 12:18:45,10/28/2015 12:33:45,A
9/20/2015 8:50:54,9/22/2015 11:35:06,9/22/2015 11:47:35,9/22/2015 12:10:05,9/22/2015 12:25:05,A
5/27/2015 12:01:30,6/4/2015 11:55:01,6/4/2015 12:36:50,6/4/2015 14:50:30,6/4/2015 15:05:30,A
9/25/2015 9:30:46,9/28/2015 12:45:08,9/28/2015 12:48:29,9/28/2015 13:00:02,9/28/2015 13:15:02,A
8/4/2015 17:32:56,8/6/2015 12:51:44,8/6/2015 13:14:40,8/6/2015 13:39:00,8/6/2015 13:54:00,A
7/24/2015 22:21:14,7/28/2015 13:10:14,7/28/2015 13:17:53,7/28/2015 13:25:01,7/28/2015 13:40:01,A
5/3/2015 16:25:07,5/5/2015 12:51:35,5/5/2015 13:14:35,5/5/2015 13:27:12,5/5/2015 13:42:12,A
10/9/2015 14:50:31,10/13/2015 16:25:49,10/13/2015 16:29:24,10/13/2015 16:51:01,10/13/2015 17:06:01,C
2/3/2015 13:37:43,2/5/2015 12:11:38,2/5/2015 12:43:27,2/5/2015 13:06:25,2/5/2015 13:21:25,A
3/15/2015 23:40:25,3/17/2015 11:04:44,3/17/2015 11:59:12,3/17/2015 12:21:33,3/17/2015 12:36:33,A
1/5/2015 13:40:48,1/5/2015 13:40:49,1/5/2015 13:40:50,1/5/2015 13:40:50,1/5/2015 13:55:50,C
1/26/2015 22:37:40,1/28/2015 12:19:40,1/28/2015 16:21:54,1/28/2015 16:37:31,1/28/2015 16:52:31,A
11/20/2015 19:50:15,11/24/2015 11:50:05,11/24/2015 11:55:28,11/24/2015 12:15:06,11/24/2015 12:30:06,A
10/23/2015 15:08:39,10/27/2015 11:58:15,10/27/2015 12:27:17,10/27/2015 12:44:07,10/27/2015 12:59:07,A
8/10/2015 20:45:17,8/12/2015 12:50:02,8/12/2015 12:54:35,8/12/2015 13:01:03,8/12/2015 13:16:03,A
4/27/2015 8:11:36,4/28/2015 11:41:02,4/28/2015 12:15:36,4/28/2015 12:31:26,4/28/2015 12:46:26,A
8/25/2015 10:59:02,8/28/2015 9:35:00,8/28/2015 9:56:34,8/28/2015 10:10:02,8/28/2015 10:25:02,A
6/7/2015 16:51:25,6/9/2015 11:50:02,6/9/2015 12:16:06,6/9/2015 12:22:04,6/9/2015 12:37:04,A
5/24/2015 22:17:09,5/27/2015 11:45:00,5/27/2015 12:07:21,5/27/2015 13:47:29,5/27/2015 14:02:29,A
7/21/2015 18:22:02,7/23/2015 16:50:54,7/23/2015 16:51:44,7/23/2015 17:26:00,7/23/2015 17:41:00,A
11/20/2015 6:38:24,11/23/2015 11:45:00,11/23/2015 11:56:59,11/23/2015 12:08:03,11/23/2015 12:23:03,A
8/4/2015 11:11:40,8/6/2015 12:51:43,8/6/2015 13:14:40,8/6/2015 13:39:02,8/6/2015 13:54:02,A
3/22/2015 16:23:57,3/24/2015 9:53:26,3/24/2015 9:57:29,3/24/2015 10:12:59,3/24/2015 10:27:59,A
7/26/2015 8:16:08,7/28/2015 13:10:11,7/28/2015 13:17:53,7/28/2015 13:25:01,7/28/2015 13:40:01,A
3/3/2015 10:44:29,3/4/2015 11:54:23,3/4/2015 11:59:39,3/4/2015 12:15:10,3/4/2015 12:30:10,A
8/24/2015 10:06:16,8/25/2015 13:11:11,8/25/2015 13:12:19,8/25/2015 13:35:08,8/25/2015 13:50:08,A
6/18/2015 10:12:36,6/19/2015 13:03:28,6/19/2015 13:22:10,6/19/2015 13:29:00,6/19/2015 13:44:00,A
3/17/2015 0:42:45,3/19/2015 11:48:08,3/19/2015 12:33:31,3/19/2015 12:50:39,3/19/2015 13:05:39,A
1/23/2015 8:03:08,1/27/2015 11:23:35,2/8/2015 9:40:14,2/8/2015 9:59:07,2/8/2015 10:14:07,A
6/29/2015 13:11:33,7/1/2015 11:45:00,7/2/2015 12:34:44,7/2/2015 12:50:03,7/2/2015 13:05:03,A
2/25/2015 9:00:10,2/27/2015 12:17:07,2/27/2015 12:36:11,2/27/2015 12:48:17,2/27/2015 13:03:17,A
7/8/2015 21:42:44,7/10/2015 12:50:04,7/10/2015 13:06:41,7/10/2015 13:19:03,7/10/2015 13:34:03,A
12/19/2015 19:57:08,12/22/2015 10:41:00,12/22/2015 11:11:05,12/22/2015 11:25:02,12/22/2015 11:40:02,A
12/29/2015 10:50:30,12/31/2015 10:39:02,12/31/2015 10:49:20,12/31/2015 10:55:00,12/31/2015 11:10:00,A
11/8/2015 22:37:10,11/10/2015 11:45:06,11/10/2015 11:51:35,11/10/2015 12:18:02,11/10/2015 12:33:02,A
5/7/2015 14:12:09,5/11/2015 11:56:53,5/11/2015 11:58:32,5/11/2015 12:24:27,5/11/2015 12:39:27,A
7/17/2015 13:34:03,7/20/2015 11:50:01,7/20/2015 11:51:26,7/20/2015 11:57:00,7/20/2015 12:12:00,A
3/11/2015 13:35:33,3/11/2015 13:35:34,3/11/2015 13:35:34,3/11/2015 13:35:34,3/11/2015 13:50:34,C
3/25/2015 20:26:05,3/27/2015 12:12:10,3/27/2015 13:09:13,3/27/2015 13:29:13,3/27/2015 13:44:13,A
2/25/2015 21:38:30,2/27/2015 12:19:12,2/27/2015 12:36:13,2/27/2015 12:47:56,2/27/2015 13:02:56,A
4/15/2015 21:50:55,4/17/2015 12:22:00,4/17/2015 13:14:04,4/17/2015 13:30:59,4/17/2015 13:45:59,A
1/23/2015 10:49:46,1/26/2015 13:00:12,1/26/2015 13:09:48,1/26/2015 13:33:46,1/26/2015 13:48:46,A
5/25/2015 23:39:26,5/28/2015 12:35:01,5/28/2015 12:39:22,5/28/2015 12:48:04,5/28/2015 13:03:04,A
2/26/2015 10:12:02,3/2/2015 13:12:49,3/2/2015 13:21:39,3/2/2015 13:52:05,3/2/2015 14:07:05,A
6/9/2015 21:44:00,6/11/2015 12:51:59,6/11/2015 12:58:59,6/11/2015 13:07:02,6/11/2015 13:22:02,A
5/27/2015 19:18:58,5/29/2015 14:00:05,5/29/2015 14:06:32,5/29/2015 14:20:03,5/29/2015 14:35:03,A
1/23/2015 17:40:12,1/27/2015 11:21:07,1/27/2015 12:01:05,1/27/2015 12:17:19,1/27/2015 12:32:19,A
2/17/2015 9:36:16,2/20/2015 10:45:31,2/20/2015 10:57:15,2/20/2015 11:38:43,2/20/2015 11:53:43,A
8/6/2015 6:25:37,8/10/2015 12:43:21,8/10/2015 12:48:00,8/10/2015 13:10:02,8/10/2015 13:25:02,A
5/22/2015 17:34:39,5/27/2015 11:45:01,5/27/2015 12:07:21,5/27/2015 13:47:29,5/27/2015 14:02:29,A
12/1/2015 8:40:26,12/8/2015 11:38:05,12/8/2015 11:52:12,12/8/2015 12:04:03,12/8/2015 12:19:03,A
1/16/2015 12:21:19,1/20/2015 12:46:14,1/20/2015 13:09:59,1/20/2015 17:41:45,1/20/2015 17:56:45,A
12/13/2015 11:37:21,12/15/2015 11:44:08,12/15/2015 11:48:00,12/15/2015 12:05:07,12/15/2015 12:20:07,A
12/21/2015 13:35:02,12/22/2015 10:49:17,12/22/2015 11:11:05,12/22/2015 11:25:05,12/22/2015 11:40:05,A
10/27/2015 12:39:26,10/28/2015 11:45:03,10/28/2015 12:04:49,10/28/2015 12:18:50,10/28/2015 12:33:50,A
11/16/2015 12:04:31,11/18/2015 12:45:02,11/18/2015 12:54:34,11/18/2015 13:05:02,11/18/2015 13:20:02,A
12/15/2015 21:18:14,12/17/2015 11:40:04,12/17/2015 11:52:59,12/17/2015 12:01:00,12/17/2015 12:16:00,A
6/23/2015 20:52:11,6/26/2015 14:55:00,6/26/2015 15:36:12,6/26/2015 15:45:01,6/26/2015 16:00:01,A
2/28/2015 22:45:43,3/17/2015 7:00:16,3/17/2015 7:14:26,3/17/2015 7:20:35,3/17/2015 7:35:35,A
11/27/2015 12:13:39,11/30/2015 11:52:03,11/30/2015 12:10:39,11/30/2015 12:26:01,11/30/2015 12:41:01,A
1/23/2015 7:51:49,1/26/2015 11:32:50,1/26/2015 12:11:24,1/26/2015 12:18:43,1/26/2015 12:33:43,A
3/12/2015 9:47:20,3/16/2015 12:03:05,3/16/2015 12:13:38,3/16/2015 12:35:13,3/16/2015 12:50:13,A
9/4/2015 16:55:28,9/8/2015 11:45:08,9/8/2015 11:53:36,9/8/2015 12:03:08,9/8/2015 12:18:08,A
5/7/2015 11:30:26,5/8/2015 12:24:46,5/8/2015 14:16:33,5/8/2015 14:26:20,5/8/2015 14:41:20,A
8/4/2015 15:33:18,8/6/2015 12:51:40,8/6/2015 13:14:40,8/6/2015 13:39:01,8/6/2015 13:54:01,A
8/17/2015 14:48:25,8/19/2015 13:05:02,8/19/2015 21:04:17,8/19/2015 21:42:05,8/19/2015 21:57:05,A
4/23/2015 22:53:27,4/27/2015 12:02:30,4/27/2015 12:41:31,4/27/2015 14:21:32,4/27/2015 14:36:32,A
1/12/2015 14:28:33,1/14/2015 10:41:38,1/14/2015 11:46:12,1/14/2015 12:07:00,1/14/2015 12:22:00,A
4/16/2015 10:28:31,4/20/2015 12:03:39,4/20/2015 12:14:42,4/20/2015 12:41:22,4/20/2015 12:56:22,A
4/27/2015 22:18:45,4/29/2015 10:55:12,4/30/2015 9:53:38,4/30/2015 10:08:11,4/30/2015 10:23:11,A
3/28/2015 13:20:31,3/31/2015 9:09:15,3/31/2015 9:22:32,3/31/2015 9:51:03,3/31/2015 10:06:03,A
12/5/2015 17:14:20,12/8/2015 12:04:03,12/8/2015 12:18:38,12/8/2015 12:36:02,12/8/2015 12:51:02,A
7/20/2015 19:31:31,7/22/2015 13:00:04,7/22/2015 13:02:30,7/22/2015 13:07:00,7/22/2015 13:22:00,A
2/28/2015 11:59:12,3/3/2015 12:33:49,3/4/2015 11:59:33,3/4/2015 12:15:54,3/4/2015 12:30:54,A
4/30/2015 19:16:51,5/6/2015 13:00:14,5/6/2015 13:10:37,5/6/2015 13:23:25,5/6/2015 13:38:25,A
1/4/2015 20:47:08,1/6/2015 11:16:16,1/6/2015 11:25:46,1/6/2015 11:33:25,1/6/2015 11:48:25,A
9/9/2015 9:14:21,9/10/2015 13:16:45,9/10/2015 13:27:34,9/10/2015 14:13:16,9/10/2015 14:28:16,C
5/26/2015 8:51:13,5/27/2015 11:45:07,5/27/2015 12:07:21,5/27/2015 13:47:38,5/27/2015 14:02:38,A
12/13/2015 22:10:27,12/15/2015 11:44:11,12/15/2015 11:48:00,12/15/2015 12:05:05,12/15/2015 12:20:05,A
12/9/2015 21:53:33,12/11/2015 12:44:28,12/11/2015 12:50:35,12/11/2015 13:16:03,12/11/2015 13:31:03,A
4/8/2015 8:31:24,4/13/2015 12:17:16,4/13/2015 12:49:25,4/13/2015 13:36:26,4/13/2015 13:51:26,A
5/20/2015 19:55:38,5/22/2015 11:50:04,5/22/2015 12:07:29,5/22/2015 12:13:03,5/22/2015 12:28:03,A
6/11/2015 19:43:56,6/15/2015 11:45:03,6/15/2015 12:18:17,6/15/2015 12:42:00,6/15/2015 12:57:00,A
